simulation_id,auction_type,per_ruolo,agent_id,agent_type,total_evaluation,bestxi_evaluation,credits_spent,players_count,bestxi_budget
random_False_4,random,False,dynamic_cap_bestx1_balanced,DynamicCapAgent,2.3535620052770447,1.6200527704485488,537,25,0.95
random_False_4,random,False,cap_tier,CapAgent,4.245382585751979,3.2348284960422165,996,25,0.95
random_False_4,random,False,dynamic_cap_bestx1_aggressive,DynamicCapAgent,1.9920844327176785,1.5382585751978892,399,25,0.99
random_False_4,random,False,cap_bestx1_aggressive,CapAgent,3.9076517150395773,3.366754617414248,989,14,0.99
random_False_5,random,False,dynamic_cap_bestx1_aggressive,DynamicCapAgent,1.9630606860158313,1.437994722955145,459,25,0.99
random_False_5,random,False,random_1,RandomAgent,1.50131926121372,1.2744063324538257,391,25,
random_False_5,random,False,cap_tier,CapAgent,5.490765171503957,4.010554089709762,970,25,0.95
random_False_5,random,False,cap_bestx1_aggressive,CapAgent,4.300791556728233,2.8865435356200533,1000,25,0.99
random_False_5,random,False,dynamic_cap_bestx1_balanced,DynamicCapAgent,1.606860158311346,0.9340369393139841,243,25,0.95
random_False_5,random,False,dynamic_cap_tier,DynamicCapAgent,2.0131926121372032,1.437994722955145,374,25,0.95
random_False_5,random,False,cap_bestx1_balanced,CapAgent,3.572559366754618,2.282321899736148,345,25,0.95
random_False_5,random,False,deep_agent_neural,RandomAgent,2.005277044854882,1.3060686015831138,477,25,
random_False_6,random,False,deep_agent_neural,RandomAgent,2.229551451187335,1.7704485488126647,560,25,
random_False_6,random,False,dynamic_cap_bestx1_balanced,DynamicCapAgent,1.812664907651715,1.1108179419525066,338,25,0.95
random_False_6,random,False,random_1,RandomAgent,1.6306068601583117,1.445910290237467,443,25,
random_False_6,random,False,cap_bestx1_aggressive,CapAgent,6.501319261213719,4.189973614775726,997,25,0.99
random_False_6,random,False,dynamic_cap_bestx1_aggressive,DynamicCapAgent,1.8839050131926123,1.2269129287598945,459,25,0.99
random_False_6,random,False,cap_tier,CapAgent,4.118733509234829,3.1899736147757256,1000,25,0.95
random_False_6,random,False,dynamic_cap_tier,DynamicCapAgent,2.023746701846966,1.4564643799472297,466,25,0.95
random_False_6,random,False,cap_bestx1_balanced,CapAgent,4.350923482849604,3.0105540897097627,504,25,0.95
random_False_7,random,False,dynamic_cap_tier,DynamicCapAgent,1.4854881266490767,0.920844327176781,264,25,0.95
random_False_7,random,False,random_1,RandomAgent,1.736147757255937,1.2163588390501319,381,25,
random_False_7,random,False,dynamic_cap_bestx1_aggressive,DynamicCapAgent,1.7915567282321898,1.2058047493403694,378,25,0.99
random_False_7,random,False,deep_agent_neural,RandomAgent,3.266490765171503,2.6781002638522424,986,25,
random_False_7,random,False,cap_bestx1_aggressive,CapAgent,5.432717678100264,3.691292875989446,1000,25,0.99
random_False_7,random,False,dynamic_cap_bestx1_balanced,DynamicCapAgent,1.612137203166227,0.9762532981530342,345,25,0.95
random_False_7,random,False,cap_bestx1_balanced,CapAgent,5.087071240105541,3.577836411609499,445,25,0.95
random_False_7,random,False,cap_tier,CapAgent,4.174142480211082,3.163588390501319,994,22,0.95
random_False_8,random,False,cap_tier,CapAgent,4.567282321899736,3.4010554089709766,999,25,0.95
random_False_8,random,False,dynamic_cap_bestx1_balanced,DynamicCapAgent,1.5567282321899736,0.8654353562005276,215,25,0.95
random_False_8,random,False,random_1,RandomAgent,1.137203166226913,0.9525065963060686,282,25,
random_False_8,random,False,cap_bestx1_aggressive,CapAgent,5.102902374670185,2.841688654353562,990,25,0.99
random_False_8,random,False,dynamic_cap_bestx1_aggressive,DynamicCapAgent,1.8126649076517154,1.108179419525066,406,25,0.99
random_False_8,random,False,dynamic_cap_tier,DynamicCapAgent,2.0501319261213724,1.567282321899736,443,25,0.95
random_False_8,random,False,deep_agent_neural,RandomAgent,2.2717678100263856,2.0184696569920844,678,25,
random_False_8,random,False,cap_bestx1_balanced,CapAgent,4.3905013192612135,3.100263852242744,648,22,0.95
random_False_9,random,False,deep_agent_neural,RandomAgent,1.2084432717678102,0.9419525065963059,208,25,
random_False_9,random,False,cap_bestx1_aggressive,CapAgent,4.369393139841689,2.445910290237467,989,25,0.99
random_False_9,random,False,random_1,RandomAgent,1.432717678100264,1.1372031662269126,276,25,
random_False_9,random,False,dynamic_cap_bestx1_aggressive,DynamicCapAgent,2.7810026385224274,2.2849604221635884,629,25,0.99
random_False_9,random,False,dynamic_cap_bestx1_balanced,DynamicCapAgent,1.5567282321899738,0.8733509234828496,269,25,0.95
random_False_9,random,False,dynamic_cap_tier,DynamicCapAgent,1.5065963060686016,0.9762532981530343,233,25,0.95
random_False_9,random,False,cap_tier,CapAgent,5.332453825857522,3.8443271767810026,1000,25,0.95
random_False_9,random,False,cap_bestx1_balanced,CapAgent,5.725593667546175,3.817941952506596,909,25,0.95
random_False_10,random,False,cap_bestx1_aggressive,CapAgent,5.216358839050132,3.6306068601583115,998,25,0.99
random_False_10,random,False,dynamic_cap_bestx1_aggressive,DynamicCapAgent,2.1424802110817938,1.5963060686015833,477,25,0.99
random_False_10,random,False,random_1,RandomAgent,2.358839050131926,1.662269129287599,607,25,
random_False_10,random,False,dynamic_cap_bestx1_balanced,DynamicCapAgent,2.5303430079155675,1.862796833773087,582,25,0.95
random_False_10,random,False,deep_agent_neural,RandomAgent,0.7335092348284962,0.5092348284960423,70,25,
random_False_10,random,False,cap_tier,CapAgent,5.292875989445911,3.532981530343008,996,25,0.95
random_False_10,random,False,dynamic_cap_tier,DynamicCapAgent,1.7757255936675465,1.142480211081794,341,25,0.95
random_False_10,random,False,cap_bestx1_balanced,CapAgent,4.308707124010553,2.9234828496042216,560,25,0.95
chiamata_True_1,chiamata,True,dynamic_cap_bestx1_aggressive,DynamicCapAgent,4.094986807387863,2.4591029023746698,981,25,0.99
chiamata_True_1,chiamata,True,cap_tier,CapAgent,4.076517150395779,2.970976253298153,1000,25,0.95
chiamata_True_1,chiamata,True,dynamic_cap_tier,DynamicCapAgent,4.068601583113456,2.5831134564643805,997,25,0.95
chiamata_True_1,chiamata,True,cap_bestx1_balanced,CapAgent,4.970976253298153,2.765171503957784,1000,25,0.95
chiamata_True_1,chiamata,True,random_1,RandomAgent,3.554089709762534,2.1213720316622693,1000,25,
chiamata_True_1,chiamata,True,dynamic_cap_bestx1_balanced,DynamicCapAgent,4.055408970976253,2.3878627968337733,982,25,0.95
chiamata_True_1,chiamata,True,deep_agent_neural,RandomAgent,3.266490765171504,1.8284960422163588,1000,25,
chiamata_True_1,chiamata,True,cap_bestx1_aggressive,CapAgent,3.4564643799472297,2.5672823218997363,981,14,0.99
chiamata_True_2,chiamata,True,cap_bestx1_aggressive,CapAgent,3.9498680738786276,2.87598944591029,1000,25,0.99
chiamata_True_2,chiamata,True,dynamic_cap_tier,DynamicCapAgent,4.155672823218998,2.688654353562005,995,25,0.95
chiamata_True_2,chiamata,True,dynamic_cap_bestx1_balanced,DynamicCapAgent,4.010554089709762,2.4036939313984167,988,25,0.95
chiamata_True_2,chiamata,True,cap_bestx1_balanced,CapAgent,4.889182058047494,2.612137203166227,947,25,0.95
chiamata_True_2,chiamata,True,cap_tier,CapAgent,4.097625329815304,2.525065963060686,1000,25,0.95
chiamata_True_2,chiamata,True,dynamic_cap_bestx1_aggressive,DynamicCapAgent,3.941952506596307,2.3799472295514508,988,25,0.99
chiamata_True_2,chiamata,True,deep_agent_neural,RandomAgent,3.440633245382586,1.8601583113456464,1000,25,
chiamata_True_2,chiamata,True,random_1,RandomAgent,3.0,2.0738786279683374,992,17,
chiamata_True_3,chiamata,True,dynamic_cap_bestx1_aggressive,DynamicCapAgent,4.097625329815304,2.496042216358839,975,25,0.99
chiamata_True_3,chiamata,True,cap_bestx1_aggressive,CapAgent,4.113456464379947,2.8786279683377307,997,25,0.99
chiamata_True_3,chiamata,True,deep_agent_neural,RandomAgent,3.385224274406332,1.8918205804749344,1000,25,
chiamata_True_3,chiamata,True,random_1,RandomAgent,3.269129287598944,1.6701846965699212,1000,25,
chiamata_True_3,chiamata,True,dynamic_cap_tier,DynamicCapAgent,3.973614775725594,2.4802110817941956,995,25,0.95
chiamata_True_3,chiamata,True,dynamic_cap_bestx1_balanced,DynamicCapAgent,3.9340369393139842,2.287598944591029,971,25,0.95
chiamata_True_3,chiamata,True,cap_tier,CapAgent,4.229551451187334,2.8311345646437993,1000,25,0.95
chiamata_True_3,chiamata,True,cap_bestx1_balanced,CapAgent,4.934036939313984,2.7836411609498684,1000,25,0.95
chiamata_True_4,chiamata,True,dynamic_cap_tier,DynamicCapAgent,4.226912928759894,2.6411609498680737,992,25,0.95
chiamata_True_4,chiamata,True,dynamic_cap_bestx1_aggressive,DynamicCapAgent,4.007915567282322,2.3535620052770447,980,25,0.99
chiamata_True_4,chiamata,True,dynamic_cap_bestx1_balanced,DynamicCapAgent,4.192612137203167,2.5092348284960426,974,25,0.95
chiamata_True_4,chiamata,True,random_1,RandomAgent,3.41424802110818,2.126649076517151,1000,25,
chiamata_True_4,chiamata,True,cap_bestx1_balanced,CapAgent,4.678100263852243,2.894459102902375,999,25,0.95
chiamata_True_4,chiamata,True,cap_bestx1_aggressive,CapAgent,3.934036939313984,2.9182058047493404,991,25,0.99
chiamata_True_4,chiamata,True,cap_tier,CapAgent,4.1794195250659625,2.918205804749341,1000,25,0.95
chiamata_True_4,chiamata,True,deep_agent_neural,RandomAgent,3.0897097625329817,1.5989445910290236,996,21,
chiamata_True_5,chiamata,True,dynamic_cap_bestx1_balanced,DynamicCapAgent,3.9868073878627968,2.41424802110818,985,25,0.95
chiamata_True_5,chiamata,True,deep_agent_neural,RandomAgent,3.5039577836411606,2.0474934036939314,1000,25,
chiamata_True_5,chiamata,True,dynamic_cap_tier,DynamicCapAgent,4.073878627968337,2.474934036939314,996,25,0.95
chiamata_True_5,chiamata,True,cap_tier,CapAgent,4.393139841688654,2.9709762532981534,1000,25,0.95
chiamata_True_5,chiamata,True,cap_bestx1_balanced,CapAgent,4.857519788918206,2.620052770448549,992,25,0.95
chiamata_True_5,chiamata,True,dynamic_cap_bestx1_aggressive,DynamicCapAgent,3.926121372031663,2.324538258575198,992,25,0.99
chiamata_True_5,chiamata,True,cap_bestx1_aggressive,CapAgent,3.8680738786279676,2.715039577836411,991,25,0.99
chiamata_True_5,chiamata,True,random_1,RandomAgent,2.8443271767810026,1.633245382585752,992,17,
chiamata_True_6,chiamata,True,dynamic_cap_bestx1_aggressive,DynamicCapAgent,3.973614775725594,2.192612137203166,975,25,0.99
chiamata_True_6,chiamata,True,dynamic_cap_bestx1_balanced,DynamicCapAgent,3.947229551451187,2.253298153034301,968,25,0.95
chiamata_True_6,chiamata,True,deep_agent_neural,RandomAgent,3.4670184696569923,2.116094986807388,1000,25,
chiamata_True_6,chiamata,True,cap_tier,CapAgent,4.2374670184696575,3.094986807387863,1000,25,0.95
chiamata_True_6,chiamata,True,dynamic_cap_tier,DynamicCapAgent,4.37467018469657,2.70712401055409,988,25,0.95
chiamata_True_6,chiamata,True,cap_bestx1_aggressive,CapAgent,4.034300791556729,2.862796833773087,994,25,0.99
chiamata_True_6,chiamata,True,random_1,RandomAgent,3.171503957783641,1.7968337730870712,1000,25,
chiamata_True_6,chiamata,True,cap_bestx1_balanced,CapAgent,4.670184696569922,3.073878627968338,998,25,0.95
chiamata_True_7,chiamata,True,dynamic_cap_bestx1_balanced,DynamicCapAgent,4.087071240105541,2.5672823218997363,994,25,0.95
chiamata_True_7,chiamata,True,dynamic_cap_bestx1_aggressive,DynamicCapAgent,3.926121372031662,2.480211081794195,998,25,0.99
chiamata_True_7,chiamata,True,random_1,RandomAgent,3.4432717678100264,1.9551451187335092,1000,25,
chiamata_True_7,chiamata,True,dynamic_cap_tier,DynamicCapAgent,4.013192612137204,2.6807387862796834,1000,25,0.95
chiamata_True_7,chiamata,True,deep_agent_neural,RandomAgent,3.886543535620053,2.0422163588390503,985,25,
chiamata_True_7,chiamata,True,cap_tier,CapAgent,3.839050131926122,2.4089709762532983,1000,25,0.95
chiamata_True_7,chiamata,True,cap_bestx1_balanced,CapAgent,4.875989445910291,2.6015831134564644,870,25,0.95
chiamata_True_7,chiamata,True,cap_bestx1_aggressive,CapAgent,3.2691292875989446,2.8443271767810026,985,10,0.99
chiamata_True_8,chiamata,True,cap_bestx1_aggressive,CapAgent,4.1292875989445905,2.905013192612137,990,25,0.99
chiamata_True_8,chiamata,True,cap_bestx1_balanced,CapAgent,4.8654353562005275,2.7678100263852246,1000,25,0.95
chiamata_True_8,chiamata,True,dynamic_cap_bestx1_balanced,DynamicCapAgent,3.992084432717678,2.3139841688654355,967,25,0.95
chiamata_True_8,chiamata,True,dynamic_cap_tier,DynamicCapAgent,4.047493403693932,2.522427440633246,990,25,0.95
chiamata_True_8,chiamata,True,dynamic_cap_bestx1_aggressive,DynamicCapAgent,4.0211081794195245,2.350923482849604,974,25,0.99
chiamata_True_8,chiamata,True,cap_tier,CapAgent,4.279683377308708,2.8390501319261214,1000,25,0.95
chiamata_True_8,chiamata,True,deep_agent_neural,RandomAgent,3.377308707124011,1.8153034300791557,1000,25,
chiamata_True_8,chiamata,True,random_1,RandomAgent,2.8126649076517145,1.5461741424802111,994,19,
chiamata_True_9,chiamata,True,random_1,RandomAgent,3.6833773087071235,2.3482849604221636,1000,25,
chiamata_True_9,chiamata,True,cap_bestx1_aggressive,CapAgent,4.0290237467018475,2.891820580474934,992,25,0.99
chiamata_True_9,chiamata,True,dynamic_cap_bestx1_aggressive,DynamicCapAgent,3.9340369393139842,2.321899736147757,990,25,0.99
chiamata_True_9,chiamata,True,dynamic_cap_tier,DynamicCapAgent,4.00263852242744,2.525065963060686,991,25,0.95
chiamata_True_9,chiamata,True,cap_bestx1_balanced,CapAgent,4.905013192612138,2.6147757255936677,954,25,0.95
chiamata_True_9,chiamata,True,dynamic_cap_bestx1_balanced,DynamicCapAgent,3.99736147757256,2.4142480211081794,988,25,0.95
chiamata_True_9,chiamata,True,cap_tier,CapAgent,4.058047493403694,2.970976253298153,1000,25,0.95
chiamata_True_9,chiamata,True,deep_agent_neural,RandomAgent,2.8232189973614776,1.7387862796833773,991,16,
chiamata_True_10,chiamata,True,cap_bestx1_balanced,CapAgent,4.931398416886544,2.8522427440633247,995,25,0.95
chiamata_True_10,chiamata,True,cap_tier,CapAgent,3.8100263852242744,2.2928759894459105,999,25,0.95
chiamata_True_10,chiamata,True,cap_bestx1_aggressive,CapAgent,3.8944591029023745,2.699208443271768,999,25,0.99
chiamata_True_10,chiamata,True,dynamic_cap_tier,DynamicCapAgent,4.047493403693932,2.627968337730871,992,25,0.95
chiamata_True_10,chiamata,True,dynamic_cap_bestx1_aggressive,DynamicCapAgent,4.084432717678101,2.445910290237467,980,25,0.99
chiamata_True_10,chiamata,True,deep_agent_neural,RandomAgent,3.3799472295514508,1.9287598944591031,1000,25,
chiamata_True_10,chiamata,True,random_1,RandomAgent,3.7018469656992083,1.976253298153034,977,25,
chiamata_True_10,chiamata,True,dynamic_cap_bestx1_balanced,DynamicCapAgent,4.065963060686016,2.3482849604221636,975,25,0.95
