simulation_id,auction_type,per_ruolo,agent_id,agent_type,total_evaluation,bestxi_evaluation,credits_spent,players_count,bestxi_budget
chiamata_True_1,chiamata,True,RLDeepAgent,RLDeepAgent,3.4353562005277043,1.6807387862796834,1000,25,
chiamata_True_1,chiamata,True,dynamic_cap_tier,DynamicCapAgent,4.0263852242744065,2.5857519788918206,995,25,0.95
chiamata_True_1,chiamata,True,cap_bestx1_balanced,CapAgent,4.965699208443271,2.7836411609498684,991,25,0.95
chiamata_True_2,chiamata,True,cap_bestx1_aggressive,CapAgent,4.562005277044855,2.9472295514511875,999,25,0.99
chiamata_True_2,chiamata,True,random_1,RandomAgent,3.7308707124010554,2.105540897097625,1000,25,
chiamata_True_2,chiamata,True,dynamic_cap_bestx1_aggressive,DynamicCapAgent,4.54089709762533,2.8100263852242744,996,25,0.99
chiamata_True_2,chiamata,True,cap_tier,CapAgent,3.9261213720316626,2.66754617414248,1000,25,0.95
chiamata_True_2,chiamata,True,RLDeepAgent,RLDeepAgent,0.16886543535620052,0.16886543535620052,4,3,
chiamata_True_2,chiamata,True,cap_bestx1_balanced,CapAgent,4.9208443271767806,3.3746701846965697,1000,25,0.95
chiamata_True_2,chiamata,True,dynamic_cap_bestx1_balanced,DynamicCapAgent,4.643799472295514,2.899736147757256,995,25,0.95
chiamata_True_2,chiamata,True,dynamic_cap_tier,DynamicCapAgent,4.2902374670184695,2.8786279683377307,999,24,0.95
chiamata_True_3,chiamata,True,random_1,RandomAgent,3.1266490765171504,1.4538258575197889,1000,25,
chiamata_True_3,chiamata,True,RLDeepAgent,RLDeepAgent,3.5778364116094985,2.2506596306068603,867,22,
chiamata_True_3,chiamata,True,cap_bestx1_aggressive,CapAgent,3.9577836411609497,3.0923482849604222,997,25,0.99
chiamata_True_3,chiamata,True,dynamic_cap_bestx1_balanced,DynamicCapAgent,4.145118733509235,2.6121372031662267,985,25,0.95
chiamata_True_3,chiamata,True,dynamic_cap_bestx1_aggressive,DynamicCapAgent,4.142480211081794,2.525065963060686,988,25,0.99
chiamata_True_3,chiamata,True,dynamic_cap_tier,DynamicCapAgent,3.978891820580475,2.5646437994722953,994,25,0.95
chiamata_True_3,chiamata,True,cap_tier,CapAgent,4.058047493403694,2.870712401055409,1000,25,0.95
chiamata_True_3,chiamata,True,cap_bestx1_balanced,CapAgent,4.810026385224274,3.0870712401055407,1000,25,0.95
chiamata_True_4,chiamata,True,cap_bestx1_aggressive,CapAgent,4.197889182058048,2.6068601583113455,999,25,0.99
chiamata_True_4,chiamata,True,dynamic_cap_bestx1_balanced,DynamicCapAgent,4.62532981530343,2.8627968337730874,993,25,0.95
chiamata_True_4,chiamata,True,RLDeepAgent,RLDeepAgent,0.8153034300791557,0.44854881266490765,217,13,
chiamata_True_4,chiamata,True,dynamic_cap_bestx1_aggressive,DynamicCapAgent,4.564643799472296,2.8232189973614776,990,25,0.99
chiamata_True_4,chiamata,True,dynamic_cap_tier,DynamicCapAgent,4.511873350923483,2.9788918205804746,998,25,0.95
chiamata_True_4,chiamata,True,cap_bestx1_balanced,CapAgent,4.746701846965699,3.0686015831134568,1000,25,0.95
chiamata_True_4,chiamata,True,cap_tier,CapAgent,4.1846965699208445,2.6860158311345645,1000,25,0.95
chiamata_True_4,chiamata,True,random_1,RandomAgent,2.757255936675462,1.767810026385224,989,14,
chiamata_True_5,chiamata,True,cap_bestx1_aggressive,CapAgent,4.2902374670184695,2.649076517150396,1000,25,0.99
chiamata_True_5,chiamata,True,RLDeepAgent,RLDeepAgent,0.6675461741424802,0.38258575197889183,168,12,
chiamata_True_5,chiamata,True,cap_bestx1_balanced,CapAgent,4.511873350923483,3.108179419525066,1000,25,0.95
chiamata_True_5,chiamata,True,cap_tier,CapAgent,3.9102902374670183,2.6015831134564644,1000,25,0.95
chiamata_True_5,chiamata,True,random_1,RandomAgent,3.8443271767810026,2.482849604221636,1000,25,
chiamata_True_5,chiamata,True,dynamic_cap_bestx1_balanced,DynamicCapAgent,4.635883905013193,2.886543535620053,989,25,0.95
chiamata_True_5,chiamata,True,dynamic_cap_bestx1_aggressive,DynamicCapAgent,4.4986807387862795,2.8891820580474934,993,25,0.99
chiamata_True_5,chiamata,True,dynamic_cap_tier,DynamicCapAgent,4.910290237467018,3.0712401055408973,995,25,0.95
chiamata_False_1,chiamata,False,cap_bestx1_balanced,CapAgent,4.277044854881266,2.5646437994722957,1000,25,0.95
chiamata_False_1,chiamata,False,dynamic_cap_bestx1_aggressive,DynamicCapAgent,4.736147757255937,2.8443271767810026,992,25,0.99
chiamata_False_1,chiamata,False,dynamic_cap_bestx1_balanced,DynamicCapAgent,4.641160949868074,2.8390501319261214,991,25,0.95
chiamata_False_1,chiamata,False,RLDeepAgent,RLDeepAgent,0.13192612137203166,0.13192612137203166,8,2,
chiamata_False_1,chiamata,False,dynamic_cap_tier,DynamicCapAgent,4.728232189973615,3.187335092348285,999,25,0.95
chiamata_False_1,chiamata,False,cap_bestx1_aggressive,CapAgent,4.142480211081794,3.20844327176781,1000,25,0.99
chiamata_False_1,chiamata,False,cap_tier,CapAgent,4.197889182058048,3.203166226912929,1000,25,0.95
chiamata_False_1,chiamata,False,random_1,RandomAgent,3.0765171503957784,3.0765171503957784,982,7,
chiamata_False_2,chiamata,False,RLDeepAgent,RLDeepAgent,2.58311345646438,2.379947229551451,755,13,
chiamata_False_2,chiamata,False,dynamic_cap_bestx1_balanced,DynamicCapAgent,4.261213720316623,2.4775725593667546,986,25,0.95
chiamata_False_2,chiamata,False,random_1,RandomAgent,3.8601583113456464,2.8918205804749344,1000,25,
chiamata_False_2,chiamata,False,dynamic_cap_tier,DynamicCapAgent,4.432717678100264,2.8891820580474934,993,25,0.95
chiamata_False_2,chiamata,False,cap_tier,CapAgent,4.163588390501319,3.2058047493403694,1000,25,0.95
chiamata_False_2,chiamata,False,cap_bestx1_aggressive,CapAgent,3.9472295514511875,2.5910290237467017,1000,25,0.99
chiamata_False_2,chiamata,False,dynamic_cap_bestx1_aggressive,DynamicCapAgent,4.158311345646438,2.596306068601583,990,25,0.99
chiamata_False_2,chiamata,False,cap_bestx1_balanced,CapAgent,3.372031662269129,2.445910290237467,990,15,0.95
chiamata_False_3,chiamata,False,cap_tier,CapAgent,4.1688654353562,3.221635883905013,1000,25,0.95
chiamata_False_3,chiamata,False,RLDeepAgent,RLDeepAgent,3.108179419525066,2.073878627968338,563,25,
chiamata_False_3,chiamata,False,random_1,RandomAgent,3.8548812664907652,2.970976253298153,1000,25,
chiamata_False_3,chiamata,False,dynamic_cap_bestx1_aggressive,DynamicCapAgent,4.3403693931398415,2.799472295514512,989,25,0.99
chiamata_False_3,chiamata,False,cap_bestx1_balanced,CapAgent,3.9472295514511875,2.41688654353562,1000,25,0.95
chiamata_False_3,chiamata,False,dynamic_cap_tier,DynamicCapAgent,4.308707124010554,2.8522427440633247,999,25,0.95
chiamata_False_3,chiamata,False,cap_bestx1_aggressive,CapAgent,3.825857519788918,2.7678100263852246,999,25,0.99
chiamata_False_3,chiamata,False,dynamic_cap_bestx1_balanced,DynamicCapAgent,4.398416886543536,2.717678100263852,988,25,0.95
chiamata_False_4,chiamata,False,cap_bestx1_aggressive,CapAgent,4.08179419525066,2.527704485488127,999,25,0.99
chiamata_False_4,chiamata,False,dynamic_cap_bestx1_balanced,DynamicCapAgent,4.16622691292876,2.538258575197889,983,25,0.95
chiamata_False_4,chiamata,False,dynamic_cap_tier,DynamicCapAgent,4.097625329815304,2.733509234828496,998,25,0.95
chiamata_False_4,chiamata,False,random_1,RandomAgent,3.891820580474934,2.870712401055409,1000,25,
chiamata_False_4,chiamata,False,RLDeepAgent,RLDeepAgent,3.9023746701846966,3.0923482849604222,1000,25,
chiamata_False_4,chiamata,False,dynamic_cap_bestx1_aggressive,DynamicCapAgent,4.121372031662269,2.688654353562005,991,25,0.99
chiamata_False_4,chiamata,False,cap_bestx1_balanced,CapAgent,3.8443271767810026,2.279683377308707,1000,25,0.95
chiamata_False_4,chiamata,False,cap_tier,CapAgent,3.0659630606860158,2.9868073878627968,982,7,0.95
chiamata_False_5,chiamata,False,dynamic_cap_tier,DynamicCapAgent,4.200527704485488,2.8126649076517154,996,25,0.95
chiamata_False_5,chiamata,False,cap_bestx1_balanced,CapAgent,3.9683377308707124,1.992084432717678,1000,25,0.95
chiamata_False_5,chiamata,False,RLDeepAgent,RLDeepAgent,3.9762532981530345,2.8522427440633247,1000,25,
chiamata_False_5,chiamata,False,dynamic_cap_bestx1_aggressive,DynamicCapAgent,4.124010554089709,2.5778364116094985,991,25,0.99
chiamata_False_5,chiamata,False,dynamic_cap_bestx1_balanced,DynamicCapAgent,4.110817941952506,2.4221635883905015,988,25,0.95
chiamata_False_5,chiamata,False,cap_tier,CapAgent,3.926121372031662,2.778364116094987,1000,25,0.95
chiamata_False_5,chiamata,False,random_1,RandomAgent,3.8548812664907652,2.8337730870712403,1000,25,
chiamata_False_5,chiamata,False,cap_bestx1_aggressive,CapAgent,3.0,1.9340369393139842,982,8,0.99
